"","Anon.Student.Id","Problem.Name","Day","Condition","hints_req","num_errors","minSpent","Inc->Cor","Inc->Hint","Inc->Inc","NumBOH"
"190","Stu_029eb9f0cdfed76e9886909ffa3204c5",32,"05/17/10","single",2,11,2.46666666666667,0.363636363636364,0.0909090909090909,0.545454545454545,0
"193","Stu_029eb9f0cdfed76e9886909ffa3204c5",33,"05/17/10","single",0,3,0.816666666666667,0.666666666666667,0,0.333333333333333,0
"196","Stu_029eb9f0cdfed76e9886909ffa3204c5",34,"05/17/10","single",0,3,0.666666666666667,1,0,0,0
"199","Stu_029eb9f0cdfed76e9886909ffa3204c5",35,"05/17/10","single",0,6,1,0.666666666666667,0,0.333333333333333,0
"202","Stu_029eb9f0cdfed76e9886909ffa3204c5",36,"05/17/10","single",0,5,0.55,0.8,0,0.2,0
"222","Stu_02ffd6d9e6cec505aff1d197490d4516",1,"05/04/10","interleaved",0,0,0.233333333333333,0,0,0,0
"256","Stu_02ffd6d9e6cec505aff1d197490d4516",2,"05/04/10","interleaved",1,7,1.9,0.428571428571429,0.142857142857143,0.428571428571429,0
"287","Stu_02ffd6d9e6cec505aff1d197490d4516",3,"05/04/10","interleaved",0,0,0.2,0,0,0,0
"307","Stu_02ffd6d9e6cec505aff1d197490d4516",4,"05/04/10","interleaved",3,7,2.76666666666667,0.428571428571429,0.285714285714286,0.285714285714286,0
"310","Stu_02ffd6d9e6cec505aff1d197490d4516",5,"05/04/10","interleaved",0,7,2.75,0.428571428571429,0,0.571428571428571,0
"313","Stu_02ffd6d9e6cec505aff1d197490d4516",6,"05/05/10","interleaved",12,15,3.18333333333333,0.133333333333333,0.733333333333333,0.133333333333333,0
"316","Stu_02ffd6d9e6cec505aff1d197490d4516",7,"05/05/10","interleaved",0,0,0.883333333333333,0,0,0,0
"319","Stu_02ffd6d9e6cec505aff1d197490d4516",8,"05/05/10","interleaved",0,1,1.38333333333333,1,0,0,0
"322","Stu_02ffd6d9e6cec505aff1d197490d4516",9,"05/05/10","interleaved",2,11,1.78333333333333,0.363636363636364,0.181818181818182,0.454545454545455,0
"225","Stu_02ffd6d9e6cec505aff1d197490d4516",10,"05/05/10","interleaved",3,5,1.23333333333333,0.8,0.2,0,0
"228","Stu_02ffd6d9e6cec505aff1d197490d4516",11,"05/05/10","interleaved",5,12,1.76666666666667,0.333333333333333,0.416666666666667,0.25,0
"231","Stu_02ffd6d9e6cec505aff1d197490d4516",12,"05/05/10","interleaved",0,4,1.31666666666667,0.5,0,0.5,0
"234","Stu_02ffd6d9e6cec505aff1d197490d4516",13,"05/05/10","interleaved",0,2,0.866666666666667,1,0,0,0
"237","Stu_02ffd6d9e6cec505aff1d197490d4516",14,"05/05/10","interleaved",0,2,0.883333333333333,1,0,0,0
"240","Stu_02ffd6d9e6cec505aff1d197490d4516",15,"05/05/10","interleaved",11,7,1.93333333333333,0.571428571428571,0.285714285714286,0.142857142857143,1
"244","Stu_02ffd6d9e6cec505aff1d197490d4516",16,"05/05/10","interleaved",5,2,0.633333333333333,0,1,0,1
"247","Stu_02ffd6d9e6cec505aff1d197490d4516",17,"05/05/10","interleaved",0,0,0.2,0,0,0,0
"250","Stu_02ffd6d9e6cec505aff1d197490d4516",18,"05/05/10","interleaved",4,1,0.433333333333333,0,1,0,0
"253","Stu_02ffd6d9e6cec505aff1d197490d4516",19,"05/05/10","interleaved",2,2,0.366666666666667,0.5,0.5,0,0
"259","Stu_02ffd6d9e6cec505aff1d197490d4516",20,"05/05/10","interleaved",1,1,0.35,0,1,0,0
"223","Stu_02ffd6d9e6cec505aff1d197490d4516",1,"05/06/10","interleaved",0,1,1.13333333333333,1,0,0,0
"257","Stu_02ffd6d9e6cec505aff1d197490d4516",2,"05/06/10","interleaved",0,0,1.11666666666667,0,0,0,0
"288","Stu_02ffd6d9e6cec505aff1d197490d4516",3,"05/06/10","interleaved",1,4,1.38333333333333,0.75,0,0.25,0
"308","Stu_02ffd6d9e6cec505aff1d197490d4516",4,"05/06/10","interleaved",0,0,1.06666666666667,0,0,0,0
"311","Stu_02ffd6d9e6cec505aff1d197490d4516",5,"05/06/10","interleaved",0,0,1.21666666666667,0,0,0,0
"314","Stu_02ffd6d9e6cec505aff1d197490d4516",6,"05/06/10","interleaved",3,5,1.61666666666667,0.6,0.2,0.2,0
"317","Stu_02ffd6d9e6cec505aff1d197490d4516",7,"05/06/10","interleaved",1,3,1.03333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0
"320","Stu_02ffd6d9e6cec505aff1d197490d4516",8,"05/06/10","interleaved",7,9,1.86666666666667,0.444444444444444,0.222222222222222,0.333333333333333,0
"262","Stu_02ffd6d9e6cec505aff1d197490d4516",21,"05/06/10","interleaved",4,3,0.55,0.333333333333333,0.333333333333333,0.333333333333333,0
"265","Stu_02ffd6d9e6cec505aff1d197490d4516",22,"05/06/10","interleaved",4,1,1.01666666666667,0,1,0,0
"268","Stu_02ffd6d9e6cec505aff1d197490d4516",23,"05/06/10","interleaved",0,0,0.316666666666667,0,0,0,0
"271","Stu_02ffd6d9e6cec505aff1d197490d4516",24,"05/06/10","interleaved",5,0,0.483333333333333,0,0,0,1
"274","Stu_02ffd6d9e6cec505aff1d197490d4516",25,"05/06/10","interleaved",0,0,0.366666666666667,0,0,0,0
"277","Stu_02ffd6d9e6cec505aff1d197490d4516",26,"05/06/10","interleaved",1,1,0.85,1,0,0,0
"280","Stu_02ffd6d9e6cec505aff1d197490d4516",27,"05/06/10","interleaved",0,1,0.233333333333333,1,0,0,0
"283","Stu_02ffd6d9e6cec505aff1d197490d4516",28,"05/06/10","interleaved",8,7,1.31666666666667,0.285714285714286,0.428571428571429,0.285714285714286,0
"285","Stu_02ffd6d9e6cec505aff1d197490d4516",29,"05/06/10","interleaved",12,4,1.3,0.25,0.75,0,1
"290","Stu_02ffd6d9e6cec505aff1d197490d4516",30,"05/06/10","interleaved",25,14,3.25,0.0714285714285714,0.571428571428571,0.357142857142857,0
"292","Stu_02ffd6d9e6cec505aff1d197490d4516",31,"05/06/10","interleaved",11,3,0.933333333333333,0.333333333333333,0.666666666666667,0,1
"294","Stu_02ffd6d9e6cec505aff1d197490d4516",32,"05/06/10","interleaved",11,8,1.51666666666667,0.5,0.375,0.125,2
"296","Stu_02ffd6d9e6cec505aff1d197490d4516",33,"05/06/10","interleaved",15,4,1.1,0,1,0,1
"298","Stu_02ffd6d9e6cec505aff1d197490d4516",34,"05/06/10","interleaved",4,3,0.766666666666667,0.333333333333333,0.666666666666667,0,0
"300","Stu_02ffd6d9e6cec505aff1d197490d4516",35,"05/06/10","interleaved",1,1,0.516666666666667,0,1,0,0
"302","Stu_02ffd6d9e6cec505aff1d197490d4516",36,"05/06/10","interleaved",9,2,0.9,0.5,0.5,0,0
"304","Stu_02ffd6d9e6cec505aff1d197490d4516",37,"05/06/10","interleaved",9,3,2.45,0,1,0,1
"305","Stu_02ffd6d9e6cec505aff1d197490d4516",38,"05/06/10","interleaved",5,3,0.9,0.333333333333333,0.666666666666667,0,0
"306","Stu_02ffd6d9e6cec505aff1d197490d4516",39,"05/06/10","interleaved",23,36,2.31666666666667,0.0277777777777778,0.138888888888889,0.833333333333333,1
"323","Stu_02ffd6d9e6cec505aff1d197490d4516",9,"05/10/10","interleaved",1,3,0.883333333333333,0.666666666666667,0,0.333333333333333,0
"226","Stu_02ffd6d9e6cec505aff1d197490d4516",10,"05/10/10","interleaved",0,2,1.05,1,0,0,0
"229","Stu_02ffd6d9e6cec505aff1d197490d4516",11,"05/10/10","interleaved",3,7,1.6,0.571428571428571,0.142857142857143,0.285714285714286,0
"232","Stu_02ffd6d9e6cec505aff1d197490d4516",12,"05/10/10","interleaved",3,7,1.45,0.714285714285714,0,0.285714285714286,0
"235","Stu_02ffd6d9e6cec505aff1d197490d4516",13,"05/10/10","interleaved",4,1,0.466666666666667,0,1,0,1
"238","Stu_02ffd6d9e6cec505aff1d197490d4516",14,"05/10/10","interleaved",0,0,0.183333333333333,0,0,0,0
"241","Stu_02ffd6d9e6cec505aff1d197490d4516",15,"05/10/10","interleaved",3,1,0.166666666666667,0,1,0,0
"224","Stu_02ffd6d9e6cec505aff1d197490d4516",1,"05/11/10","interleaved",1,1,0.9,1,0,0,0
"258","Stu_02ffd6d9e6cec505aff1d197490d4516",2,"05/11/10","interleaved",1,2,1.48333333333333,0.5,0.5,0,0
"289","Stu_02ffd6d9e6cec505aff1d197490d4516",3,"05/11/10","interleaved",6,8,1.58333333333333,0.5,0.25,0.25,0
"309","Stu_02ffd6d9e6cec505aff1d197490d4516",4,"05/11/10","interleaved",0,1,1.61666666666667,1,0,0,0
"312","Stu_02ffd6d9e6cec505aff1d197490d4516",5,"05/11/10","interleaved",1,1,1.75,1,0,0,0
"242","Stu_02ffd6d9e6cec505aff1d197490d4516",15,"05/11/10","interleaved",6,1,1.73333333333333,0,1,0,1
"245","Stu_02ffd6d9e6cec505aff1d197490d4516",16,"05/11/10","interleaved",0,0,0.166666666666667,0,0,0,0
"248","Stu_02ffd6d9e6cec505aff1d197490d4516",17,"05/11/10","interleaved",0,0,0.15,0,0,0,0
"251","Stu_02ffd6d9e6cec505aff1d197490d4516",18,"05/11/10","interleaved",0,4,0.35,0.25,0,0.75,0
"254","Stu_02ffd6d9e6cec505aff1d197490d4516",19,"05/11/10","interleaved",4,4,0.783333333333333,0.25,0.5,0.25,0
"260","Stu_02ffd6d9e6cec505aff1d197490d4516",20,"05/11/10","interleaved",0,0,0.35,0,0,0,0
"263","Stu_02ffd6d9e6cec505aff1d197490d4516",21,"05/11/10","interleaved",0,0,0.166666666666667,0,0,0,0
"266","Stu_02ffd6d9e6cec505aff1d197490d4516",22,"05/11/10","interleaved",0,0,0.25,0,0,0,0
"269","Stu_02ffd6d9e6cec505aff1d197490d4516",23,"05/11/10","interleaved",0,0,0.216666666666667,0,0,0,0
"272","Stu_02ffd6d9e6cec505aff1d197490d4516",24,"05/11/10","interleaved",5,2,0.483333333333333,0,1,0,0
"275","Stu_02ffd6d9e6cec505aff1d197490d4516",25,"05/11/10","interleaved",10,5,1.15,0.4,0.6,0,0
"278","Stu_02ffd6d9e6cec505aff1d197490d4516",26,"05/11/10","interleaved",3,2,0.483333333333333,0.5,0.5,0,0
"281","Stu_02ffd6d9e6cec505aff1d197490d4516",27,"05/11/10","interleaved",17,7,1.5,0.285714285714286,0.285714285714286,0.428571428571429,1
"284","Stu_02ffd6d9e6cec505aff1d197490d4516",28,"05/11/10","interleaved",3,4,0.733333333333333,0.5,0.25,0.25,0
"286","Stu_02ffd6d9e6cec505aff1d197490d4516",29,"05/11/10","interleaved",8,6,0.833333333333333,0.166666666666667,0.5,0.333333333333333,0
"291","Stu_02ffd6d9e6cec505aff1d197490d4516",30,"05/11/10","interleaved",3,0,0.433333333333333,0,0,0,0
"293","Stu_02ffd6d9e6cec505aff1d197490d4516",31,"05/11/10","interleaved",0,0,0.383333333333333,0,0,0,0
"295","Stu_02ffd6d9e6cec505aff1d197490d4516",32,"05/11/10","interleaved",3,2,0.766666666666667,0.5,0.5,0,0
"297","Stu_02ffd6d9e6cec505aff1d197490d4516",33,"05/11/10","interleaved",6,1,0.583333333333333,1,0,0,0
"299","Stu_02ffd6d9e6cec505aff1d197490d4516",34,"05/11/10","interleaved",3,3,0.766666666666667,0.666666666666667,0.333333333333333,0,0
"301","Stu_02ffd6d9e6cec505aff1d197490d4516",35,"05/11/10","interleaved",6,0,0.683333333333333,0,0,0,0
"303","Stu_02ffd6d9e6cec505aff1d197490d4516",36,"05/11/10","interleaved",6,4,0.883333333333333,1,0,0,0
"315","Stu_02ffd6d9e6cec505aff1d197490d4516",6,"05/12/10","interleaved",21,9,2.11666666666667,0.222222222222222,0.666666666666667,0.111111111111111,0
"318","Stu_02ffd6d9e6cec505aff1d197490d4516",7,"05/12/10","interleaved",1,3,0.833333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0
"321","Stu_02ffd6d9e6cec505aff1d197490d4516",8,"05/12/10","interleaved",4,5,1.48333333333333,0.6,0.4,0,0
"324","Stu_02ffd6d9e6cec505aff1d197490d4516",9,"05/12/10","interleaved",1,4,0.8,0.5,0.25,0.25,0
"227","Stu_02ffd6d9e6cec505aff1d197490d4516",10,"05/12/10","interleaved",0,2,1.15,1,0,0,0
"230","Stu_02ffd6d9e6cec505aff1d197490d4516",11,"05/12/10","interleaved",3,5,1.51666666666667,0.8,0.2,0,0
"233","Stu_02ffd6d9e6cec505aff1d197490d4516",12,"05/12/10","interleaved",3,3,1.41666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0
"236","Stu_02ffd6d9e6cec505aff1d197490d4516",13,"05/12/10","interleaved",0,0,0.166666666666667,0,0,0,0
"239","Stu_02ffd6d9e6cec505aff1d197490d4516",14,"05/12/10","interleaved",0,0,0.15,0,0,0,0
"243","Stu_02ffd6d9e6cec505aff1d197490d4516",15,"05/12/10","interleaved",3,1,0.45,0,1,0,0
"246","Stu_02ffd6d9e6cec505aff1d197490d4516",16,"05/12/10","interleaved",0,0,0.2,0,0,0,0
"249","Stu_02ffd6d9e6cec505aff1d197490d4516",17,"05/12/10","interleaved",0,0,0.133333333333333,0,0,0,0
"252","Stu_02ffd6d9e6cec505aff1d197490d4516",18,"05/12/10","interleaved",7,7,0.616666666666667,0.285714285714286,0.285714285714286,0.428571428571429,1
"255","Stu_02ffd6d9e6cec505aff1d197490d4516",19,"05/12/10","interleaved",10,8,5,0.375,0.375,0.25,1
"261","Stu_02ffd6d9e6cec505aff1d197490d4516",20,"05/12/10","interleaved",1,1,0.366666666666667,0,1,0,0
"264","Stu_02ffd6d9e6cec505aff1d197490d4516",21,"05/12/10","interleaved",7,7,0.716666666666667,0.428571428571429,0.285714285714286,0.285714285714286,1
"267","Stu_02ffd6d9e6cec505aff1d197490d4516",22,"05/12/10","interleaved",0,3,0.5,0.666666666666667,0,0.333333333333333,0
"270","Stu_02ffd6d9e6cec505aff1d197490d4516",23,"05/12/10","interleaved",0,1,0.866666666666667,1,0,0,0
"273","Stu_02ffd6d9e6cec505aff1d197490d4516",24,"05/12/10","interleaved",0,0,0.166666666666667,0,0,0,0
"276","Stu_02ffd6d9e6cec505aff1d197490d4516",25,"05/12/10","interleaved",3,2,0.45,0.5,0.5,0,0
"279","Stu_02ffd6d9e6cec505aff1d197490d4516",26,"05/12/10","interleaved",4,3,1.43333333333333,1,0,0,1
"282","Stu_02ffd6d9e6cec505aff1d197490d4516",27,"05/12/10","interleaved",0,1,0,0,0,0,0
"325","Stu_0326178080208c048588af537814223c",1,"05/04/10","single",0,2,0.966666666666667,0.5,0,0.5,0
"348","Stu_0326178080208c048588af537814223c",2,"05/04/10","single",0,5,2.7,0.6,0,0.4,0
"371","Stu_0326178080208c048588af537814223c",3,"05/04/10","single",0,1,1.55,1,0,0,0
"394","Stu_0326178080208c048588af537814223c",4,"05/04/10","single",0,5,1.78333333333333,0.4,0,0.6,0
"397","Stu_0326178080208c048588af537814223c",5,"05/04/10","single",0,3,1.51666666666667,0.666666666666667,0,0.333333333333333,0
"400","Stu_0326178080208c048588af537814223c",6,"05/04/10","single",0,4,2.83333333333333,0.5,0,0.5,0
"403","Stu_0326178080208c048588af537814223c",7,"05/04/10","single",0,5,1.4,0.6,0,0.4,0
"406","Stu_0326178080208c048588af537814223c",8,"05/04/10","single",3,7,2.8,0.571428571428571,0.142857142857143,0.285714285714286,0
"409","Stu_0326178080208c048588af537814223c",9,"05/04/10","single",0,6,1.58333333333333,0.5,0,0.5,0
"328","Stu_0326178080208c048588af537814223c",10,"05/04/10","single",0,1,1.15,1,0,0,0
"330","Stu_0326178080208c048588af537814223c",11,"05/04/10","single",0,4,1.11666666666667,0.5,0,0.5,0
"332","Stu_0326178080208c048588af537814223c",12,"05/04/10","single",0,2,1.18333333333333,1,0,0,0
"326","Stu_0326178080208c048588af537814223c",1,"05/06/10","single",0,6,1.51666666666667,0.833333333333333,0,0.166666666666667,0
"349","Stu_0326178080208c048588af537814223c",2,"05/06/10","single",0,6,1.18333333333333,0.833333333333333,0,0.166666666666667,0
"372","Stu_0326178080208c048588af537814223c",3,"05/06/10","single",0,2,0.8,1,0,0,0
"395","Stu_0326178080208c048588af537814223c",4,"05/06/10","single",0,3,1.01666666666667,0.666666666666667,0,0.333333333333333,0
"398","Stu_0326178080208c048588af537814223c",5,"05/06/10","single",0,5,1.2,0.6,0,0.4,0
"401","Stu_0326178080208c048588af537814223c",6,"05/06/10","single",0,6,1.31666666666667,0.333333333333333,0,0.666666666666667,0
"404","Stu_0326178080208c048588af537814223c",7,"05/06/10","single",0,4,1.03333333333333,0.75,0,0.25,0
"407","Stu_0326178080208c048588af537814223c",8,"05/06/10","single",0,2,1.16666666666667,1,0,0,0
"410","Stu_0326178080208c048588af537814223c",9,"05/06/10","single",0,1,0.8,1,0,0,0
"334","Stu_0326178080208c048588af537814223c",13,"05/06/10","single",1,5,2.55,0.4,0.2,0.4,0
"336","Stu_0326178080208c048588af537814223c",14,"05/06/10","single",0,1,1.01666666666667,1,0,0,0
"338","Stu_0326178080208c048588af537814223c",15,"05/06/10","single",0,0,0.133333333333333,0,0,0,0
"340","Stu_0326178080208c048588af537814223c",16,"05/06/10","single",0,0,0.116666666666667,0,0,0,0
"342","Stu_0326178080208c048588af537814223c",17,"05/06/10","single",0,0,0.166666666666667,0,0,0,0
"344","Stu_0326178080208c048588af537814223c",18,"05/06/10","single",0,0,0.166666666666667,0,0,0,0
"346","Stu_0326178080208c048588af537814223c",19,"05/06/10","single",0,0,0.116666666666667,0,0,0,0
"351","Stu_0326178080208c048588af537814223c",20,"05/06/10","single",0,4,0.5,0.75,0,0.25,0
"353","Stu_0326178080208c048588af537814223c",21,"05/06/10","single",0,5,0.433333333333333,0.4,0,0.6,0
"355","Stu_0326178080208c048588af537814223c",22,"05/06/10","single",0,1,0.65,1,0,0,0
"357","Stu_0326178080208c048588af537814223c",23,"05/06/10","single",0,0,0.233333333333333,0,0,0,0
"359","Stu_0326178080208c048588af537814223c",24,"05/06/10","single",0,0,0.233333333333333,0,0,0,0
"361","Stu_0326178080208c048588af537814223c",25,"05/06/10","single",0,0,0.233333333333333,0,0,0,0
"363","Stu_0326178080208c048588af537814223c",26,"05/06/10","single",2,6,2.6,0.5,0.333333333333333,0.166666666666667,0
"365","Stu_0326178080208c048588af537814223c",27,"05/06/10","single",0,9,2.56666666666667,0.555555555555556,0,0.444444444444444,0
"367","Stu_0326178080208c048588af537814223c",28,"05/06/10","single",0,2,1.33333333333333,0.5,0,0.5,0
"369","Stu_0326178080208c048588af537814223c",29,"05/06/10","single",0,0,0.65,0,0,0,0
"374","Stu_0326178080208c048588af537814223c",30,"05/06/10","single",0,4,1.15,0.75,0,0.25,0
"376","Stu_0326178080208c048588af537814223c",31,"05/06/10","single",0,5,1.01666666666667,0.6,0,0.4,0
"378","Stu_0326178080208c048588af537814223c",32,"05/06/10","single",0,2,0.883333333333333,1,0,0,0
"381","Stu_0326178080208c048588af537814223c",33,"05/06/10","single",0,5,0.8,0.6,0,0.4,0
"384","Stu_0326178080208c048588af537814223c",34,"05/06/10","single",0,1,0.633333333333333,1,0,0,0
"387","Stu_0326178080208c048588af537814223c",35,"05/06/10","single",0,3,0.716666666666667,0.666666666666667,0,0.333333333333333,0
"390","Stu_0326178080208c048588af537814223c",36,"05/06/10","single",0,5,1.53333333333333,0.4,0,0.6,0
"393","Stu_0326178080208c048588af537814223c",37,"05/06/10","single",0,1,0.55,1,0,0,0
"327","Stu_0326178080208c048588af537814223c",1,"05/10/10","single",0,4,0.983333333333333,0.5,0,0.5,0
"350","Stu_0326178080208c048588af537814223c",2,"05/10/10","single",0,2,1.18333333333333,1,0,0,0
"373","Stu_0326178080208c048588af537814223c",3,"05/10/10","single",0,3,1,1,0,0,0
"396","Stu_0326178080208c048588af537814223c",4,"05/10/10","single",0,8,1.36666666666667,0.375,0,0.625,0
"399","Stu_0326178080208c048588af537814223c",5,"05/10/10","single",0,1,0.816666666666667,1,0,0,0
"402","Stu_0326178080208c048588af537814223c",6,"05/10/10","single",0,0,0.85,0,0,0,0
"405","Stu_0326178080208c048588af537814223c",7,"05/10/10","single",0,0,0.566666666666667,0,0,0,0
"408","Stu_0326178080208c048588af537814223c",8,"05/10/10","single",0,0,0.783333333333333,0,0,0,0
"411","Stu_0326178080208c048588af537814223c",9,"05/10/10","single",0,4,0.9,0.75,0,0.25,0
"329","Stu_0326178080208c048588af537814223c",10,"05/10/10","single",0,5,33.6333333333333,0.8,0,0.2,0
"331","Stu_0326178080208c048588af537814223c",11,"05/10/10","single",0,2,33.55,1,0,0,0
"333","Stu_0326178080208c048588af537814223c",12,"05/10/10","single",0,1,34.7166666666667,1,0,0,0
"335","Stu_0326178080208c048588af537814223c",13,"05/10/10","single",0,1,34.3833333333333,1,0,0,0
"337","Stu_0326178080208c048588af537814223c",14,"05/10/10","single",0,0,34.35,0,0,0,0
"339","Stu_0326178080208c048588af537814223c",15,"05/10/10","single",0,0,34.3666666666667,0,0,0,0
"341","Stu_0326178080208c048588af537814223c",16,"05/10/10","single",0,0,34.35,0,0,0,0
"343","Stu_0326178080208c048588af537814223c",17,"05/10/10","single",0,0,34.4,0,0,0,0
"345","Stu_0326178080208c048588af537814223c",18,"05/10/10","single",0,0,34.4666666666667,0,0,0,0
"347","Stu_0326178080208c048588af537814223c",19,"05/10/10","single",0,9,35.25,0.555555555555556,0,0.444444444444444,0
"352","Stu_0326178080208c048588af537814223c",20,"05/10/10","single",0,0,34.35,0,0,0,0
"354","Stu_0326178080208c048588af537814223c",21,"05/10/10","single",0,0,34.4833333333333,0,0,0,0
"356","Stu_0326178080208c048588af537814223c",22,"05/10/10","single",0,0,34.8833333333333,0,0,0,0
"358","Stu_0326178080208c048588af537814223c",23,"05/10/10","single",0,0,34.8666666666667,0,0,0,0
"360","Stu_0326178080208c048588af537814223c",24,"05/10/10","single",0,0,34.8333333333333,0,0,0,0
"362","Stu_0326178080208c048588af537814223c",25,"05/10/10","single",0,0,35.5333333333333,0,0,0,0
"364","Stu_0326178080208c048588af537814223c",26,"05/10/10","single",0,0,36.75,0,0,0,0
"366","Stu_0326178080208c048588af537814223c",27,"05/10/10","single",0,1,36.9333333333333,1,0,0,0
"368","Stu_0326178080208c048588af537814223c",28,"05/10/10","single",0,3,37.4166666666667,1,0,0,0
"370","Stu_0326178080208c048588af537814223c",29,"05/10/10","single",0,0,37.5833333333333,0,0,0,0
"375","Stu_0326178080208c048588af537814223c",30,"05/10/10","single",0,0,38.2333333333333,0,0,0,0
"377","Stu_0326178080208c048588af537814223c",31,"05/10/10","single",0,1,39.7333333333333,1,0,0,0
"379","Stu_0326178080208c048588af537814223c",32,"05/10/10","single",0,1,0.5,1,0,0,0
"382","Stu_0326178080208c048588af537814223c",33,"05/10/10","single",0,1,0.316666666666667,1,0,0,0
"385","Stu_0326178080208c048588af537814223c",34,"05/10/10","single",0,0,0.416666666666667,0,0,0,0
"388","Stu_0326178080208c048588af537814223c",35,"05/10/10","single",0,0,0.45,0,0,0,0
"391","Stu_0326178080208c048588af537814223c",36,"05/10/10","single",0,0,0.35,0,0,0,0
"380","Stu_0326178080208c048588af537814223c",32,"05/12/10","single",0,0,0.466666666666667,0,0,0,0
"383","Stu_0326178080208c048588af537814223c",33,"05/12/10","single",0,0,0.233333333333333,0,0,0,0
"386","Stu_0326178080208c048588af537814223c",34,"05/12/10","single",0,0,0.5,0,0,0,0
"389","Stu_0326178080208c048588af537814223c",35,"05/12/10","single",0,2,0.716666666666667,0.5,0,0.5,0
"392","Stu_0326178080208c048588af537814223c",36,"05/12/10","single",0,0,0.466666666666667,0,0,0,0
"412","Stu_03663f81703974bda3196288bbf66b81",1,"05/04/10","increased",0,1,0.383333333333333,1,0,0,0
"445","Stu_03663f81703974bda3196288bbf66b81",2,"05/04/10","increased",1,5,8.86666666666667,0.6,0,0.4,0
"479","Stu_03663f81703974bda3196288bbf66b81",3,"05/04/10","increased",2,5,6.21666666666667,0.4,0.2,0.4,0
"507","Stu_03663f81703974bda3196288bbf66b81",4,"05/04/10","increased",0,4,1.88333333333333,0.75,0,0.25,0
"510","Stu_03663f81703974bda3196288bbf66b81",5,"05/04/10","increased",0,3,1.6,0.666666666666667,0,0.333333333333333,0
"513","Stu_03663f81703974bda3196288bbf66b81",6,"05/05/10","increased",0,0,1.68333333333333,0,0,0,0
"516","Stu_03663f81703974bda3196288bbf66b81",7,"05/05/10","increased",0,1,1.76666666666667,1,0,0,0
"519","Stu_03663f81703974bda3196288bbf66b81",8,"05/05/10","increased",0,4,1.71666666666667,0.75,0,0.25,0
"522","Stu_03663f81703974bda3196288bbf66b81",9,"05/05/10","increased",0,5,2.88333333333333,0.6,0,0.4,0
"415","Stu_03663f81703974bda3196288bbf66b81",10,"05/05/10","increased",0,1,1.56666666666667,1,0,0,0
"418","Stu_03663f81703974bda3196288bbf66b81",11,"05/05/10","increased",0,5,0.966666666666667,0.4,0,0.6,0
"421","Stu_03663f81703974bda3196288bbf66b81",12,"05/05/10","increased",0,12,1.96666666666667,0.333333333333333,0,0.666666666666667,0
"424","Stu_03663f81703974bda3196288bbf66b81",13,"05/05/10","increased",0,8,2.55,0.375,0,0.625,0
"427","Stu_03663f81703974bda3196288bbf66b81",14,"05/05/10","increased",3,11,3.9,0.272727272727273,0.181818181818182,0.545454545454545,0
"430","Stu_03663f81703974bda3196288bbf66b81",15,"05/05/10","increased",0,3,0.616666666666667,1,0,0,0
"433","Stu_03663f81703974bda3196288bbf66b81",16,"05/05/10","increased",0,3,0.833333333333333,0.666666666666667,0,0.333333333333333,0
"436","Stu_03663f81703974bda3196288bbf66b81",17,"05/05/10","increased",0,2,0.6,0.5,0,0.5,0
"439","Stu_03663f81703974bda3196288bbf66b81",18,"05/05/10","increased",0,1,0.183333333333333,1,0,0,0
"442","Stu_03663f81703974bda3196288bbf66b81",19,"05/05/10","increased",0,0,0.166666666666667,0,0,0,0
"449","Stu_03663f81703974bda3196288bbf66b81",20,"05/05/10","increased",0,1,0.133333333333333,1,0,0,0
"452","Stu_03663f81703974bda3196288bbf66b81",21,"05/05/10","increased",0,0,0.133333333333333,0,0,0,0
"455","Stu_03663f81703974bda3196288bbf66b81",22,"05/05/10","increased",0,2,0.383333333333333,1,0,0,0
"458","Stu_03663f81703974bda3196288bbf66b81",23,"05/05/10","increased",0,0,0.15,0,0,0,0
"461","Stu_03663f81703974bda3196288bbf66b81",24,"05/05/10","increased",0,1,0.466666666666667,1,0,0,0
"464","Stu_03663f81703974bda3196288bbf66b81",25,"05/05/10","increased",2,3,1.35,0.333333333333333,0.333333333333333,0.333333333333333,0
